"filename", "language", "JavaScript", "comment", "blank", "total"
"/Users/francoismari/dev/adeno/app/assets/data/themes/getTheme.js", "JavaScript", 8, 21, 5, 34
"/Users/francoismari/dev/adeno/app/assets/data/themes/theme_cs.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/theme_de.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/theme_el.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/theme_fi.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/theme_ga.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/theme_hu.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/theme_it.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/theme_lv.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_bg.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_da.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_en.js", "JavaScript", 79, 0, 1, 80
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_es.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_et.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_fr.js", "JavaScript", 79, 0, 1, 80
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_hr.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_lt.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_mt.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_nl.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_pl.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_pt.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_ro.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_sk.js", "JavaScript", 0, 0, 1, 1
"/Users/francoismari/dev/adeno/app/assets/data/themes/themes_sl.js", "JavaScript", 0, 0, 1, 1
